Timestamp,Compressor_ID,Running_Status,Current_A,Power_kW,Pressure_bar,Flow_m3h,Temperature_C,Load_Percent
2026-01-31 13:00:00,CP-03,Running,52.4,25.68,6.92,384.67,29.92,71.99
2026-01-15 05:00:00,CP-05,Running,60.6,31.77,7.19,423.68,31.11,85.89
2026-03-19 22:00:00,CP-03,Running,51.16,24.94,6.84,349.57,28.66,69.63
2026-01-05 11:00:00,CP-02,Running,53.92,24.71,6.83,368.77,31.04,73.2
2026-03-27 05:00:00,CP-04,Running,46.01,19.84,6.74,290.76,30.24,59.83
2026-03-03 06:00:00,CP-03,Stopped,32.05,13.44,7.19,27.96,28.33,5.33
2026-02-26 11:00:00,CP-04,Running,49.38,21.51,6.62,295.71,30.86,64.3
2026-02-02 21:00:00,CP-02,Running,49.27,22.15,6.64,325.89,27.38,64.39
2026-02-24 12:00:00,CP-01,Running,48.88,22.82,6.97,349.37,29.82,67.78
2026-02-10 01:00:00,CP-04,Running,48.34,21.03,6.68,335.31,30.17,63.75
2026-02-15 08:00:00,CP-01,Running,58.14,27.93,6.76,406.36,29.66,81.0
2026-01-16 06:00:00,CP-05,Running,56.43,29.03,7.06,406.57,32.33,77.01
2026-03-17 22:00:00,CP-02,Running,50.05,22.28,6.68,293.38,29.19,59.86
2026-03-12 04:00:00,CP-02,Running,53.55,24.38,6.95,362.82,30.61,70.16
2026-01-30 01:00:00,CP-03,Running,53.37,26.4,7.07,390.2,30.87,76.28
2026-02-17 14:00:00,CP-05,Running,48.38,24.37,6.88,327.78,29.44,67.31
2026-01-02 20:00:00,CP-04,Running,48.04,20.45,6.48,279.25,27.9,54.07
2026-03-29 04:00:00,CP-01,Running,52.85,25.19,6.91,393.72,31.66,77.39
2026-03-20 12:00:00,CP-04,Running,47.78,20.79,6.59,314.23,29.98,63.84
2026-03-09 14:00:00,CP-03,Running,46.64,22.25,6.81,329.76,28.97,59.64
2026-03-17 00:00:00,CP-01,Running,49.22,22.88,6.67,348.27,30.93,65.78
2026-01-10 21:00:00,CP-03,Running,49.65,24.04,6.77,338.75,28.36,66.48
2026-01-03 00:00:00,CP-05,Running,56.29,28.94,6.98,409.41,29.99,76.71
2026-02-07 00:00:00,CP-05,Running,52.67,26.78,6.91,380.57,30.16,71.48
2026-01-11 06:00:00,CP-03,Running,55.6,27.87,7.2,425.9,32.08,82.5
2026-03-16 02:00:00,CP-05,Running,55.25,28.6,7.02,395.45,32.14,80.0
2026-01-02 14:00:00,CP-02,Stopped,29.34,11.39,6.55,13.06,25.84,2.46
2026-02-09 17:00:00,CP-03,Running,50.06,24.5,6.76,374.09,29.21,71.33
2026-02-11 19:00:00,CP-05,Running,52.3,26.18,6.71,353.06,29.08,64.3
2026-02-16 23:00:00,CP-02,Running,50.9,22.96,6.78,332.73,30.19,65.87
2026-03-11 09:00:00,CP-01,Running,54.57,25.8,6.87,363.88,32.14,73.47
2026-01-31 16:00:00,CP-02,Running,50.09,22.28,6.59,312.97,27.86,59.61
2026-03-05 10:00:00,CP-04,Running,50.67,22.14,6.65,362.29,30.61,65.73
2026-01-16 08:00:00,CP-05,Running,56.86,29.77,7.15,379.31,32.26,85.31
2026-02-24 12:00:00,CP-05,Running,52.14,26.84,7.0,378.84,31.14,77.38
2026-02-28 21:00:00,CP-05,Running,53.47,27.36,6.79,370.76,29.43,74.51
2026-01-02 19:00:00,CP-05,Running,52.42,26.3,6.77,335.29,28.61,65.41
2026-01-22 12:00:00,CP-01,Running,49.49,23.15,6.76,325.83,29.83,68.72
2026-02-05 15:00:00,CP-03,Running,49.21,23.71,6.73,364.31,28.18,64.15
2026-03-17 05:00:00,CP-05,Running,59.85,31.27,7.11,412.05,31.88,84.3
2026-03-23 22:00:00,CP-02,Running,49.35,22.17,6.51,297.08,29.61,63.94
2026-01-08 09:00:00,CP-03,Running,55.07,27.46,7.07,407.53,32.46,80.15
2026-03-07 02:00:00,CP-02,Running,49.16,22.33,6.66,351.93,29.96,69.09
2026-01-01 11:00:00,CP-04,Running,50.37,21.96,6.59,327.78,30.75,64.72
2026-03-12 16:00:00,CP-02,Running,41.58,18.39,6.66,288.64,29.86,56.93
2026-03-26 03:00:00,CP-04,Running,47.32,20.56,6.85,316.35,32.03,63.22
2026-03-09 14:00:00,CP-05,Running,53.7,27.28,6.92,392.82,30.54,71.15
2026-01-18 13:00:00,CP-01,Running,51.51,23.87,6.57,317.77,29.96,64.25
2026-01-26 13:00:00,CP-05,Running,52.36,27.2,6.97,415.47,30.3,81.54
2026-01-10 10:00:00,CP-05,Running,55.61,28.8,7.13,411.24,30.73,80.21
2026-03-12 20:00:00,CP-02,Running,49.84,22.2,6.72,311.46,28.27,60.29
2026-02-24 20:00:00,CP-01,Running,46.76,21.48,6.71,309.63,28.43,60.22
2026-03-19 23:00:00,CP-03,Running,58.65,29.5,6.77,433.39,30.29,84.11
2026-03-01 12:00:00,CP-05,Running,54.53,27.78,7.01,373.73,30.46,72.56
2026-01-30 03:00:00,CP-01,Running,55.23,26.31,6.91,413.98,30.55,77.05
2026-01-24 02:00:00,CP-04,Running,52.39,22.97,6.67,354.34,31.23,67.37
2026-02-24 17:00:00,CP-05,Running,47.81,23.83,6.77,321.57,28.91,62.46
2026-01-08 09:00:00,CP-01,Running,53.54,25.53,6.95,404.34,31.1,77.47
2026-03-30 04:00:00,CP-03,Running,51.2,25.28,7.08,398.89,33.12,75.52
2026-01-01 07:00:00,CP-03,Running,55.23,27.64,7.12,430.01,32.74,81.76
2026-03-09 05:00:00,CP-01,Running,56.99,27.52,6.88,447.61,32.48,83.41
2026-01-15 05:00:00,CP-02,Running,53.88,24.93,6.81,387.02,31.47,77.73
2026-02-28 20:00:00,CP-01,Running,48.53,22.27,6.66,316.66,28.11,59.85
2026-01-15 17:00:00,CP-03,Running,46.12,21.93,6.8,285.6,28.27,58.31
2026-01-27 14:00:00,CP-02,Running,48.33,21.48,6.62,288.48,28.75,59.26
2026-02-26 14:00:00,CP-05,Running,53.64,27.27,6.83,338.41,29.36,71.46
2026-01-08 01:00:00,CP-03,Running,55.42,27.49,7.07,415.55,32.01,77.53
2026-01-10 20:00:00,CP-02,Running,45.79,20.2,6.65,291.58,29.46,55.85
2026-02-17 09:00:00,CP-04,Running,47.38,20.39,6.7,312.48,30.01,58.79
2026-02-10 19:00:00,CP-04,Running,45.08,18.99,6.34,266.87,28.36,49.4
2026-02-12 08:00:00,CP-05,Running,58.01,30.34,7.06,416.34,33.51,84.69
2026-03-08 14:00:00,CP-02,Running,47.88,21.49,6.7,329.3,27.88,63.57
2026-02-04 22:00:00,CP-03,Stopped,29.38,12.24,6.8,15.4,26.56,2.85
2026-03-05 00:00:00,CP-01,Running,50.17,23.67,6.82,366.11,30.64,72.41
2026-03-30 01:00:00,CP-05,Running,57.26,29.89,6.98,413.85,31.65,83.77
2026-02-24 03:00:00,CP-02,Running,53.52,24.59,6.62,355.71,30.34,74.33
2026-01-27 09:00:00,CP-01,Running,52.64,24.63,6.97,358.67,31.6,68.83
2026-03-06 19:00:00,CP-05,Running,54.53,27.82,6.87,390.9,29.51,73.22
2026-03-02 03:00:00,CP-05,Running,58.68,30.41,7.14,398.16,30.18,80.37
2026-02-10 08:00:00,CP-03,Running,58.39,29.41,7.07,440.73,32.04,84.75
2026-01-24 01:00:00,CP-05,Stopped,29.37,12.85,7.05,36.58,27.7,7.25
2026-03-19 13:00:00,CP-02,Running,52.57,23.8,6.63,303.12,30.48,67.53
2026-03-30 19:00:00,CP-03,Running,53.85,26.32,6.79,354.19,28.2,70.78
2026-03-02 08:00:00,CP-04,Running,50.14,21.8,6.6,331.15,30.98,63.49
2026-03-25 14:00:00,CP-01,Running,51.42,24.18,6.79,362.41,28.32,70.97
2026-03-02 22:00:00,CP-01,Running,50.27,23.33,6.57,348.61,29.05,65.07
2026-02-25 13:00:00,CP-04,Running,47.91,20.79,6.61,319.49,28.36,62.59
2026-03-14 10:00:00,CP-01,Running,54.44,25.84,6.98,397.21,31.31,75.39
2026-01-24 08:00:00,CP-02,Running,53.01,24.31,6.89,374.39,30.72,73.52
2026-01-08 15:00:00,CP-01,Running,52.14,24.46,6.68,377.3,28.12,69.83
2026-03-27 02:00:00,CP-02,Running,53.2,24.41,6.8,351.6,31.53,73.76
2026-02-19 01:00:00,CP-03,Running,51.24,25.13,7.05,372.82,31.67,72.36
2026-02-11 02:00:00,CP-02,Running,54.5,24.79,6.83,367.93,29.27,69.73
2026-02-22 07:00:00,CP-03,Running,59.4,30.15,6.99,415.73,31.92,88.47
2026-02-22 20:00:00,CP-01,Running,45.73,20.98,6.69,307.34,28.74,59.93
2026-01-04 12:00:00,CP-05,Running,53.35,27.58,6.98,405.64,31.93,79.18
2026-01-11 11:00:00,CP-02,Running,50.02,22.71,6.58,380.76,29.49,68.97
2026-03-24 11:00:00,CP-02,Running,51.95,23.61,6.74,335.29,29.92,69.31
2026-01-03 05:00:00,CP-03,Running,56.28,28.26,6.95,391.27,33.62,83.33
2026-01-26 11:00:00,CP-03,Running,51.12,24.95,6.93,344.2,30.35,70.11
2026-02-21 11:00:00,CP-04,Running,50.01,21.58,6.65,292.52,30.99,59.96
2026-02-13 11:00:00,CP-03,Running,55.79,28.02,6.79,432.16,32.22,83.34
2026-03-22 05:00:00,CP-02,Running,49.78,22.9,6.88,377.38,31.73,75.06
2026-01-23 15:00:00,CP-02,Running,49.46,22.18,6.61,320.66,29.3,63.21
2026-03-04 14:00:00,CP-01,Running,53.07,24.58,6.77,334.89,29.32,64.17
2026-03-09 06:00:00,CP-01,Running,58.5,27.77,7.07,368.38,32.93,75.4
2026-02-05 03:00:00,CP-02,Running,53.46,24.32,6.86,352.82,32.13,69.83
2026-01-30 15:00:00,CP-01,Running,50.87,23.43,6.66,320.74,28.95,61.66
2026-02-18 20:00:00,CP-04,Running,50.25,21.62,6.46,292.93,28.7,58.81
2026-01-11 11:00:00,CP-04,Running,52.28,22.8,6.7,336.85,30.36,64.97
2026-01-18 22:00:00,CP-02,Running,46.23,20.5,6.78,290.04,29.55,58.14
2026-03-28 07:00:00,CP-05,Running,55.78,29.2,7.09,432.06,31.81,85.21
2026-01-19 18:00:00,CP-03,Running,53.4,25.86,6.63,333.81,29.54,66.57
2026-01-06 05:00:00,CP-03,Running,52.21,25.99,7.15,409.07,31.09,79.19
2026-02-12 09:00:00,CP-02,Running,49.21,22.25,6.77,357.26,30.88,67.03
2026-02-27 13:00:00,CP-01,Running,53.83,25.04,6.72,340.88,29.2,66.17
2026-02-09 16:00:00,CP-03,Running,51.62,25.04,6.56,367.88,29.11,67.29
2026-03-14 16:00:00,CP-01,Running,48.29,22.09,6.6,295.57,29.2,58.56
2026-03-10 20:00:00,CP-05,Running,51.83,26.39,6.73,380.16,29.79,72.21
2026-03-14 19:00:00,CP-03,Running,50.7,24.67,6.63,356.95,29.07,68.71
2026-02-05 18:00:00,CP-05,Running,48.24,24.25,6.93,353.65,28.58,66.39
2026-03-12 05:00:00,CP-03,Running,52.71,26.24,6.96,392.25,31.59,79.34
2026-03-18 13:00:00,CP-02,Running,53.0,23.8,6.67,314.7,29.22,63.87
2026-01-15 01:00:00,CP-05,Running,55.6,29.0,7.03,414.39,30.93,83.53
2026-03-20 01:00:00,CP-02,Running,49.15,22.28,6.8,357.49,31.02,68.13
2026-01-06 02:00:00,CP-05,Running,55.94,29.17,7.28,441.42,32.3,83.39
2026-01-09 11:00:00,CP-04,Running,48.41,21.15,6.55,349.56,30.25,65.65
2026-01-05 22:00:00,CP-03,Running,55.95,27.6,6.84,402.62,30.05,75.08
2026-02-21 02:00:00,CP-02,Running,52.43,23.84,6.81,340.87,31.23,69.49
2026-01-31 11:00:00,CP-01,Running,54.3,25.73,6.8,387.95,31.22,74.63
2026-03-18 23:00:00,CP-02,Running,49.68,22.3,6.58,314.85,27.9,63.66
2026-03-14 13:00:00,CP-01,Running,50.68,23.71,6.71,355.67,29.46,68.58
2026-02-13 16:00:00,CP-04,Running,44.99,19.22,6.46,265.7,29.26,55.63
2026-02-02 12:00:00,CP-03,Running,57.62,28.54,7.0,408.97,31.15,76.93
2026-01-08 09:00:00,CP-05,Running,65.0,34.75,6.95,493.59,32.87,95.33
2026-01-07 02:00:00,CP-05,Running,54.99,28.13,7.03,379.31,30.99,74.45
2026-03-13 04:00:00,CP-02,Running,55.2,25.59,6.84,394.54,31.53,78.55
2026-01-06 21:00:00,CP-05,Running,50.24,25.17,6.8,322.78,28.35,64.78
2026-01-31 10:00:00,CP-01,Stopped,28.71,11.51,6.94,16.39,27.04,3.17
2026-01-20 08:00:00,CP-05,Running,56.76,29.8,6.93,422.43,30.99,86.69
2026-02-09 02:00:00,CP-05,Running,56.21,29.07,7.13,420.8,31.26,79.45
2026-02-16 12:00:00,CP-05,Running,56.98,29.44,6.97,400.41,29.18,79.0
2026-03-25 21:00:00,CP-01,Running,53.55,24.93,6.7,340.81,28.01,66.52
2026-02-02 15:00:00,CP-03,Running,55.83,27.34,6.71,366.23,29.38,71.52
2026-03-25 14:00:00,CP-02,Running,48.04,21.12,6.56,263.62,28.36,54.42
2026-02-15 11:00:00,CP-02,Running,48.45,21.84,6.75,308.87,30.39,65.59
2026-03-30 12:00:00,CP-04,Running,47.49,20.83,6.6,356.9,29.82,67.46
2026-02-10 01:00:00,CP-02,Running,51.3,23.45,6.56,388.43,30.44,72.03
2026-01-12 03:00:00,CP-01,Running,52.25,24.96,6.91,426.39,31.33,78.41
2026-02-17 23:00:00,CP-03,Running,50.11,24.64,6.76,370.17,29.78,73.57
2026-02-18 18:00:00,CP-01,Stopped,29.31,11.81,6.74,23.62,24.74,5.09
2026-01-13 13:00:00,CP-01,Running,49.42,23.05,6.86,363.46,28.72,67.33
2026-02-11 21:00:00,CP-01,Running,47.36,21.89,6.66,344.84,29.02,63.13
2026-01-27 16:00:00,CP-03,Running,50.2,24.54,6.75,345.52,27.61,70.85
2026-02-07 05:00:00,CP-02,Stopped,29.69,11.67,6.72,39.04,29.36,7.31
2026-02-05 05:00:00,CP-04,Running,54.63,24.28,6.69,409.56,31.11,73.59
2026-02-03 01:00:00,CP-01,Running,52.86,25.21,6.92,402.17,31.85,77.58
2026-02-16 15:00:00,CP-05,Running,51.19,25.93,6.85,351.2,29.71,69.81
2026-01-31 22:00:00,CP-01,Running,50.75,23.57,6.66,332.86,,65.25
2026-03-20 07:00:00,CP-03,Running,60.32,30.51,7.08,422.63,32.86,86.81
2026-02-13 10:00:00,CP-03,Stopped,30.4,12.78,6.96,29.58,27.84,6.21
2026-02-09 21:00:00,CP-04,Running,47.35,20.0,6.54,280.38,28.92,50.39
2026-01-18 20:00:00,CP-04,Running,46.78,20.17,6.38,311.45,30.76,59.6
2026-02-03 06:00:00,CP-03,Running,54.53,26.83,7.04,384.01,31.08,73.85
2026-01-24 23:00:00,CP-05,Running,58.99,30.56,7.06,395.71,30.89,80.37
2026-01-27 00:00:00,CP-01,Running,49.29,22.92,6.76,339.75,30.7,65.89
2026-01-11 17:00:00,CP-04,Running,46.62,19.7,6.28,251.5,27.96,50.6
2026-02-16 08:00:00,CP-04,Running,53.08,23.51,6.78,335.75,30.47,71.97
2026-01-10 02:00:00,CP-01,Running,51.34,24.31,6.88,368.5,30.99,74.13
2026-02-13 13:00:00,CP-05,Stopped,31.27,13.69,6.92,36.01,26.96,7.33
2026-03-28 21:00:00,CP-04,Running,44.08,18.75,6.45,279.52,28.53,53.7
2026-01-14 14:00:00,CP-03,Running,50.96,24.71,6.92,349.59,29.72,67.13
2026-02-19 01:00:00,CP-01,Stopped,28.87,11.53,6.93,8.94,26.09,1.77
2026-03-01 11:00:00,CP-03,Running,57.5,28.95,6.91,450.33,30.02,84.72
2026-02-28 03:00:00,CP-04,Running,50.93,22.38,6.59,339.97,30.16,68.26
2026-01-18 17:00:00,CP-05,Running,49.01,24.64,6.82,330.03,28.53,66.35
2026-02-08 06:00:00,CP-05,Running,59.1,31.17,7.2,478.71,33.11,88.76
2026-03-09 10:00:00,CP-02,Running,51.29,23.51,6.8,402.9,29.42,73.23
2026-01-21 04:00:00,CP-04,Stopped,31.23,11.75,6.87,11.76,28.91,2.37
2026-02-05 18:00:00,CP-04,Running,43.98,18.5,6.46,260.6,29.35,48.58
2026-03-12 16:00:00,CP-01,Running,49.73,22.88,6.74,346.79,29.18,61.08
2026-01-23 10:00:00,CP-04,Running,49.1,21.35,6.68,317.95,30.76,63.58
2026-03-09 05:00:00,CP-05,Running,57.36,30.28,7.08,473.32,33.46,89.24
2026-01-23 20:00:00,CP-01,Running,47.23,21.7,6.77,308.5,28.46,60.38
2026-03-04 01:00:00,CP-05,Running,52.19,26.94,7.15,410.05,30.77,78.54
2026-01-18 23:00:00,CP-01,Running,52.04,24.65,6.81,376.65,30.96,74.39
2026-03-15 19:00:00,CP-04,Running,42.03,17.83,6.47,263.46,29.35,52.37
2026-03-27 04:00:00,CP-05,Running,56.88,29.64,6.89,444.34,33.27,82.99
2026-02-22 14:00:00,CP-02,Running,48.8,21.83,6.62,309.51,30.49,62.17
2026-01-27 17:00:00,CP-02,Running,43.2,19.02,6.6,267.19,28.5,54.83
2026-02-24 09:00:00,CP-01,Running,57.33,27.69,7.05,424.41,30.84,83.55
2026-03-15 19:00:00,CP-05,Running,51.47,26.03,6.95,362.82,28.45,69.02
2026-01-23 17:00:00,CP-01,Running,50.32,23.07,6.7,287.4,28.59,59.51
2026-02-19 17:00:00,CP-02,Running,45.61,20.07,6.54,274.29,28.48,54.74
2026-03-21 19:00:00,CP-03,Running,51.35,24.69,6.78,315.32,28.46,63.26
2026-03-17 05:00:00,CP-04,Running,52.94,23.2,6.83,334.43,31.37,67.02
2026-02-23 16:00:00,CP-03,Running,50.66,24.87,6.77,341.85,29.39,72.84
2026-01-03 19:00:00,CP-03,Running,49.43,24.01,6.61,369.73,28.08,67.83
2026-03-05 12:00:00,CP-05,Running,55.74,28.8,7.03,395.05,30.37,78.95
2026-03-01 08:00:00,CP-03,Running,56.4,28.53,6.99,432.86,33.64,86.88
2026-03-18 08:00:00,CP-04,Running,51.07,22.69,6.81,351.22,31.45,73.51
2026-02-02 16:00:00,CP-05,Running,48.49,24.38,6.82,358.83,28.89,66.37
2026-01-18 09:00:00,CP-04,Running,53.72,24.01,6.77,376.42,32.17,76.13
2026-03-12 18:00:00,CP-02,Running,46.58,20.39,6.56,291.01,27.79,52.54
2026-02-28 09:00:00,CP-04,Running,49.65,21.97,6.78,366.21,30.02,71.52
2026-02-16 06:00:00,CP-03,Running,55.06,27.51,7.02,421.22,33.72,81.04
2026-01-26 12:00:00,CP-04,Running,51.78,22.48,6.68,319.63,30.43,62.77
2026-02-18 14:00:00,CP-02,Running,47.03,20.53,6.63,246.02,27.65,51.24
2026-01-11 00:00:00,CP-03,Running,53.61,26.48,6.79,396.93,30.87,75.64
2026-01-13 01:00:00,CP-01,Running,50.34,23.7,6.77,362.73,31.19,71.55
2026-02-15 15:00:00,CP-04,Running,47.58,19.99,6.43,242.25,27.81,48.18
2026-03-16 04:00:00,CP-03,Running,56.91,28.52,6.99,419.81,31.72,82.49
2026-02-16 13:00:00,CP-03,Running,59.67,29.78,6.99,387.9,29.53,80.48
2026-03-15 02:00:00,CP-05,Running,53.15,27.45,7.07,405.12,31.13,78.86
2026-02-22 08:00:00,CP-05,Running,59.99,31.48,7.29,421.57,31.62,86.28
2026-01-21 06:00:00,CP-02,Running,56.44,26.18,6.84,400.88,32.41,78.91
2026-03-08 14:00:00,CP-05,Running,51.46,26.32,6.9,418.74,28.17,74.26
2026-01-14 06:00:00,CP-02,Running,52.93,24.4,6.83,376.16,31.03,75.79
2026-01-13 12:00:00,CP-05,Running,54.06,27.89,6.98,422.5,30.8,78.25
2026-03-02 15:00:00,CP-03,Running,48.61,23.67,6.83,360.32,27.84,69.09
2026-01-12 20:00:00,CP-03,Running,51.78,25.3,6.83,375.25,28.55,70.53
2026-01-08 16:00:00,CP-01,Running,48.12,22.17,6.8,325.66,28.98,61.75
2026-03-19 18:00:00,CP-01,Running,48.22,22.45,6.66,312.26,29.68,66.45
2026-02-07 05:00:00,CP-03,Running,55.02,27.65,6.97,460.4,33.21,83.67
2026-01-01 09:00:00,CP-01,Stopped,26.65,10.63,6.94,4.9,28.05,0.93
2026-02-18 20:00:00,CP-03,Running,47.96,22.95,6.8,310.33,28.93,61.03
2026-03-09 15:00:00,CP-05,Running,50.72,25.36,6.89,334.38,28.24,63.96
2026-01-14 12:00:00,CP-02,Running,49.18,22.12,6.72,331.58,30.22,64.58
2026-03-05 06:00:00,CP-05,Running,54.68,28.27,7.12,417.52,32.68,79.41
2026-01-27 04:00:00,CP-02,Running,55.12,24.99,6.77,361.69,31.09,68.25
2026-02-20 00:00:00,CP-01,Running,52.74,25.05,6.91,370.41,30.22,75.67
2026-03-25 11:00:00,CP-01,Running,50.86,23.94,6.88,355.3,29.97,71.39
2026-01-28 00:00:00,CP-05,Running,56.08,28.92,6.99,409.84,30.71,78.16
2026-01-27 03:00:00,CP-04,Running,50.03,21.59,6.73,301.41,30.69,60.15
2026-03-14 19:00:00,CP-04,Running,47.61,20.36,6.43,288.21,27.86,56.06
2026-02-12 22:00:00,CP-02,Running,48.76,21.72,6.48,317.27,29.45,60.12
2026-03-15 21:00:00,CP-04,Running,50.17,21.6,6.49,298.01,28.85,59.09
2026-03-21 23:00:00,CP-01,Running,53.55,25.06,6.82,340.41,29.12,68.79
2026-02-16 17:00:00,CP-01,Running,48.14,22.45,6.78,350.32,28.5,67.1
2026-01-13 08:00:00,CP-05,Running,55.57,29.17,7.0,453.11,31.93,86.62
2026-03-20 11:00:00,CP-01,Stopped,29.04,11.69,6.79,22.46,28.31,4.8
2026-01-05 23:00:00,CP-04,Stopped,29.34,10.99,6.57,4.44,26.26,0.78
2026-03-26 09:00:00,CP-03,Running,55.67,27.95,7.02,385.69,31.29,83.36
2026-01-05 11:00:00,CP-04,Stopped,30.42,11.53,6.62,26.83,27.33,5.29
2026-02-08 18:00:00,CP-04,Running,52.73,22.95,6.48,327.24,28.24,63.83
2026-02-02 22:00:00,CP-02,Running,49.43,22.16,6.59,300.82,27.95,63.01
2026-01-05 09:00:00,CP-03,Running,53.79,26.72,6.88,433.18,31.35,78.31
2026-02-21 02:00:00,CP-01,Running,53.39,25.39,6.88,364.19,30.84,76.19
2026-02-28 10:00:00,CP-02,Running,49.96,22.66,6.68,348.36,31.7,68.43
2026-01-17 09:00:00,CP-03,Running,56.77,28.05,6.96,369.71,30.87,75.86
2026-01-09 13:00:00,CP-03,Running,54.13,26.6,6.94,387.71,28.18,73.23
2026-01-31 18:00:00,CP-03,Stopped,27.52,11.61,6.63,37.5,25.89,7.54
2026-02-13 23:00:00,CP-03,Running,50.66,24.56,6.96,354.89,29.66,66.98
2026-01-18 05:00:00,CP-01,Running,55.88,26.82,7.02,399.77,31.83,80.5
2026-01-08 13:00:00,CP-04,Running,44.44,18.92,6.62,298.23,29.54,54.13
2026-02-01 09:00:00,CP-04,Running,54.5,24.19,6.77,366.11,30.96,73.0
2026-01-15 11:00:00,CP-05,Running,55.85,28.85,7.16,429.46,31.42,79.01
2026-01-09 11:00:00,CP-01,Running,51.32,24.25,6.83,402.57,30.38,73.32
2026-01-06 00:00:00,CP-03,Running,53.58,26.29,6.89,385.59,29.53,72.55
2026-01-06 21:00:00,CP-01,Running,51.35,23.84,6.78,354.63,29.52,65.23
2026-02-01 00:00:00,CP-05,Running,51.26,26.02,7.06,357.66,30.59,70.74
2026-01-13 04:00:00,CP-03,Running,54.56,26.95,6.97,392.93,31.95,75.61
2026-01-30 18:00:00,CP-02,Running,48.96,21.8,6.54,313.19,27.79,60.07
2026-03-26 05:00:00,CP-03,Running,52.61,26.01,7.11,364.73,32.4,76.02
2026-01-31 06:00:00,CP-04,Running,49.62,21.81,6.71,358.4,30.75,68.52
2026-01-06 11:00:00,CP-02,Running,51.91,23.42,6.67,357.53,29.56,66.02
2026-02-17 04:00:00,CP-02,Stopped,32.57,12.59,6.75,3.46,27.94,0.7
2026-01-05 01:00:00,CP-02,Running,53.94,24.42,6.69,363.49,31.33,67.6
2026-01-14 03:00:00,CP-01,Running,54.36,25.73,6.85,366.81,33.22,74.0
2026-03-11 06:00:00,CP-05,Running,59.2,31.41,7.21,501.33,33.14,91.66
2026-01-21 05:00:00,CP-05,Running,59.43,31.07,7.15,442.41,32.99,84.68
2026-02-11 05:00:00,CP-04,Running,54.7,24.17,6.72,366.99,31.4,70.92
2026-01-23 02:00:00,CP-03,Running,57.97,29.11,7.06,431.96,29.86,83.43
2026-03-23 06:00:00,CP-05,Running,54.23,28.32,7.16,403.57,33.57,83.96
2026-01-17 21:00:00,CP-02,Running,46.42,20.57,6.6,288.93,28.26,57.96
2026-02-03 06:00:00,CP-05,Running,55.58,28.91,7.17,450.71,32.81,82.09
2026-02-28 22:00:00,CP-05,Stopped,28.3,12.36,6.87,31.16,27.5,6.34
2026-03-02 04:00:00,CP-01,Running,51.75,24.66,6.95,417.55,31.8,77.15
2026-03-28 19:00:00,CP-01,Running,49.41,22.75,6.6,295.0,27.54,61.35
2026-01-19 08:00:00,CP-03,Running,56.41,28.11,7.08,407.95,30.27,79.75
2026-03-25 06:00:00,CP-01,Running,56.99,27.47,6.97,404.34,32.97,82.52
2026-02-05 15:00:00,CP-04,Running,47.14,20.1,6.42,293.34,28.6,54.58
2026-03-21 18:00:00,CP-03,Running,49.5,23.91,6.84,330.62,29.38,65.39
2026-02-26 09:00:00,CP-05,Running,56.25,29.35,7.05,407.72,31.08,83.67
2026-01-27 09:00:00,CP-03,Running,51.66,25.77,7.08,409.84,32.41,80.23
2026-03-28 14:00:00,CP-03,Running,53.16,26.12,6.77,376.22,27.87,73.25
2026-02-08 14:00:00,CP-01,Stopped,29.19,11.73,6.79,20.24,26.45,3.92
2026-01-09 03:00:00,CP-05,Running,58.49,30.33,7.13,411.2,32.11,80.63
2026-01-14 19:00:00,CP-01,Stopped,26.15,10.49,6.67,17.57,25.54,3.42
2026-03-02 01:00:00,CP-03,Running,53.42,26.38,6.92,404.59,30.72,75.56
2026-03-19 10:00:00,CP-01,Running,51.84,24.51,6.85,367.03,31.32,73.51
2026-03-11 05:00:00,CP-03,Running,56.24,28.04,6.97,414.95,31.82,79.93
2026-02-27 01:00:00,CP-05,Running,58.94,30.72,7.0,419.79,31.77,83.16
2026-03-07 17:00:00,CP-03,Running,55.93,27.49,6.69,359.89,28.91,73.36
2026-03-09 00:00:00,CP-04,Running,48.34,20.94,6.73,324.96,29.13,61.79
2026-01-18 04:00:00,CP-02,Running,53.83,24.62,6.94,352.13,31.68,72.23
2026-01-30 17:00:00,CP-01,Running,49.59,23.05,6.79,348.37,28.56,65.64
2026-03-02 03:00:00,CP-03,Running,54.5,27.06,7.09,379.19,32.57,77.96
2026-02-15 07:00:00,CP-01,Running,59.58,28.65,6.92,433.58,31.84,81.39
2026-01-08 12:00:00,CP-04,Running,52.2,22.86,6.55,335.03,30.35,66.83
2026-01-08 01:00:00,CP-02,Running,51.22,22.95,6.76,338.91,30.93,62.98
2026-01-17 20:00:00,CP-02,Running,50.45,22.5,6.66,304.25,26.51,60.82
2026-01-02 18:00:00,CP-02,Stopped,28.74,11.24,6.63,28.68,24.64,5.14
2026-01-01 02:00:00,CP-03,Running,54.36,26.98,7.1,394.79,30.12,77.86
2026-01-10 14:00:00,CP-01,Running,51.28,23.67,6.68,341.37,28.16,62.51
2026-03-06 19:00:00,CP-01,Running,53.01,24.74,6.61,366.07,28.73,67.46
2026-03-14 13:00:00,CP-02,Running,51.03,23.15,6.65,355.34,29.74,68.43
2026-01-04 05:00:00,CP-01,Running,54.63,26.02,6.84,381.69,32.03,77.0
